algorithm,size,scenario,iteration,time_ms
quick_med3,100000,reverse,37,3.2673
quick_med3,100000,reverse,38,3.3882
quick_med3,100000,reverse,39,3.4205
quick_med3,100000,reverse,40,3.4557
quick_med3,100000,reverse,41,3.5863
quick_med3,100000,reverse,42,3.0446
quick_med3,100000,reverse,43,3.2848
quick_med3,100000,reverse,44,3.2994
quick_med3,100000,reverse,45,3.1004
quick_med3,100000,reverse,46,3.1987
quick_med3,100000,reverse,47,3.1436
quick_med3,100000,reverse,48,3.1265
quick_med3,100000,reverse,49,3.2155
quick_med3,100000,reverse,50,2.9701
quick_med3,100000,reverse,51,3.211
quick_med3,100000,reverse,52,3.0483
quick_med3,100000,reverse,53,3.164
quick_med3,100000,reverse,54,3.0413
quick_med3,100000,reverse,55,3.1067
quick_med3,100000,reverse,56,3.2404
quick_med3,100000,reverse,57,3.1839
quick_med3,100000,reverse,58,3.2789
quick_med3,100000,reverse,59,3.0338
quick_med3,100000,reverse,60,3.2799
quick_med3,100000,reverse,61,3.0179
quick_med3,100000,reverse,62,3.1083
quick_med3,100000,reverse,63,3.1468
quick_med3,100000,reverse,64,2.9744
quick_med3,100000,reverse,65,3.1174
quick_med3,100000,reverse,66,3.0031
quick_med3,100000,reverse,67,3.4344
quick_med3,100000,reverse,68,3.5202
quick_med3,100000,reverse,69,3.0093
quick_med3,100000,reverse,70,3.1569
quick_med3,100000,reverse,71,3.0447
quick_med3,100000,reverse,72,3.181
quick_med3,100000,reverse,73,2.9956
quick_med3,100000,reverse,74,3.2163
quick_med3,100000,reverse,75,3.1499
quick_med3,100000,reverse,76,3.2375
quick_med3,100000,reverse,77,3.9249
quick_med3,100000,reverse,78,3.0494
quick_med3,100000,reverse,79,3.5651
quick_med3,100000,reverse,80,3.3936
quick_med3,100000,reverse,81,3.0277
quick_med3,100000,reverse,82,3.1372
quick_med3,100000,reverse,83,3.0894
quick_med3,100000,reverse,84,3.1754
quick_med3,100000,reverse,85,3.2335
quick_med3,100000,reverse,86,2.9824
quick_med3,100000,reverse,87,3.1197
quick_med3,100000,reverse,88,3.057
quick_med3,100000,reverse,89,3.1113
quick_med3,100000,reverse,90,3.2127
quick_med3,100000,reverse,91,3.0245
quick_med3,100000,reverse,92,3.1212
quick_med3,100000,reverse,93,2.9775
quick_med3,100000,reverse,94,3.1377
quick_med3,100000,reverse,95,3.2161
quick_med3,100000,reverse,96,3.1256
quick_med3,100000,reverse,97,3.0105
quick_med3,100000,reverse,98,3.1209
quick_med3,100000,reverse,99,3.2624
intro,100000,reverse,0,2.9893
intro,100000,reverse,1,3.1619
intro,100000,reverse,2,3.0263
intro,100000,reverse,3,3.0978
intro,100000,reverse,4,3.2493
intro,100000,reverse,5,2.9817
intro,100000,reverse,6,3.1769
intro,100000,reverse,7,2.9771
intro,100000,reverse,8,3.0574
intro,100000,reverse,9,3.2429
intro,100000,reverse,10,3.1211
intro,100000,reverse,11,3.1775
intro,100000,reverse,12,2.9767
intro,100000,reverse,13,3.1388
intro,100000,reverse,14,3.2981
intro,100000,reverse,15,3.695
intro,100000,reverse,16,3.4045
intro,100000,reverse,17,3.0079
intro,100000,reverse,18,3.2212
intro,100000,reverse,19,2.9759
intro,100000,reverse,20,3.152
intro,100000,reverse,21,2.9942
intro,100000,reverse,22,3.1279
intro,100000,reverse,23,3.3507
intro,100000,reverse,24,2.973
intro,100000,reverse,25,3.142
intro,100000,reverse,26,2.9597
intro,100000,reverse,27,3.0725
intro,100000,reverse,28,3.151
intro,100000,reverse,29,3.0424
intro,100000,reverse,30,3.0959
intro,100000,reverse,31,2.9618
intro,100000,reverse,32,3.0849
intro,100000,reverse,33,3.0673
intro,100000,reverse,34,3.1147
intro,100000,reverse,35,2.9856
intro,100000,reverse,36,3.1352
intro,100000,reverse,37,3.0965
intro,100000,reverse,38,2.9978
intro,100000,reverse,39,3.1048
intro,100000,reverse,40,2.9696
intro,100000,reverse,41,3.1862
intro,100000,reverse,42,3.0016
intro,100000,reverse,43,3.1912
intro,100000,reverse,44,3.1191
intro,100000,reverse,45,3.6786
intro,100000,reverse,46,6.0463
intro,100000,reverse,47,5.2223
intro,100000,reverse,48,3.7306
intro,100000,reverse,49,3.2294
intro,100000,reverse,50,3.3173
intro,100000,reverse,51,3.1848
intro,100000,reverse,52,3.0161
intro,100000,reverse,53,3.0676
intro,100000,reverse,54,3.0694
intro,100000,reverse,55,3.0866
intro,100000,reverse,56,3.2024
intro,100000,reverse,57,2.9646
intro,100000,reverse,58,3.1476
intro,100000,reverse,59,2.9925
intro,100000,reverse,60,3.1224
intro,100000,reverse,61,3.0927
intro,100000,reverse,62,2.961
intro,100000,reverse,63,3.1748
intro,100000,reverse,64,2.9736
intro,100000,reverse,65,3.3723
intro,100000,reverse,66,7.8441
intro,100000,reverse,67,9.5633
intro,100000,reverse,68,6.6991
intro,100000,reverse,69,5.779
intro,100000,reverse,70,5.5073
intro,100000,reverse,71,5.5824
intro,100000,reverse,72,5.3409
intro,100000,reverse,73,5.5314
intro,100000,reverse,74,5.1957
intro,100000,reverse,75,5.9916
intro,100000,reverse,76,5.5965
intro,100000,reverse,77,4.5823
intro,100000,reverse,78,3.1843
intro,100000,reverse,79,3.31
intro,100000,reverse,80,3.08
intro,100000,reverse,81,3.3436
intro,100000,reverse,82,3.2606
intro,100000,reverse,83,3.3746
intro,100000,reverse,84,3.8918
intro,100000,reverse,85,3.0897
intro,100000,reverse,86,3.5761
intro,100000,reverse,87,3.4211
intro,100000,reverse,88,3.0818
intro,100000,reverse,89,3.4196
intro,100000,reverse,90,3.086
intro,100000,reverse,91,3.462
intro,100000,reverse,92,3.3389
intro,100000,reverse,93,3.2491
intro,100000,reverse,94,3.4922
intro,100000,reverse,95,3.4606
intro,100000,reverse,96,3.7661
intro,100000,reverse,97,3.7319
intro,100000,reverse,98,3.4544
intro,100000,reverse,99,2.9858
merge,500000,random,0,47.4757
merge,500000,random,1,49.1858
merge,500000,random,2,47.561
merge,500000,random,3,48.979
merge,500000,random,4,48.7998
merge,500000,random,5,49.4282
merge,500000,random,6,48.4886
merge,500000,random,7,48.5771
merge,500000,random,8,49.966
merge,500000,random,9,49.1106
merge,500000,random,10,50.1694
merge,500000,random,11,49.3688
merge,500000,random,12,84.2923
merge,500000,random,13,55.888
merge,500000,random,14,54.3006
merge,500000,random,15,55.5705
merge,500000,random,16,55.9462
merge,500000,random,17,52.0065
merge,500000,random,18,47.4027
merge,500000,random,19,47.7583
merge,500000,random,20,47.3074
merge,500000,random,21,49.4243
merge,500000,random,22,48.1316
merge,500000,random,23,47.5758
merge,500000,random,24,47.5489
merge,500000,random,25,54.389
merge,500000,random,26,51.7731
merge,500000,random,27,48.0701
merge,500000,random,28,48.3455
merge,500000,random,29,47.4908
merge,500000,random,30,48.2213
merge,500000,random,31,47.2798
merge,500000,random,32,47.776
merge,500000,random,33,47.5846
merge,500000,random,34,47.7463
merge,500000,random,35,48.0895
merge,500000,random,36,48.0906
merge,500000,random,37,48.5512
merge,500000,random,38,47.4573
merge,500000,random,39,47.582
merge,500000,random,40,47.4057
merge,500000,random,41,47.5953
merge,500000,random,42,47.873
merge,500000,random,43,47.6024
merge,500000,random,44,47.8502
merge,500000,random,45,47.327
merge,500000,random,46,47.8911
merge,500000,random,47,47.545
merge,500000,random,48,47.9977
merge,500000,random,49,47.4655
merge,500000,random,50,47.5246
merge,500000,random,51,47.496
merge,500000,random,52,47.5827
merge,500000,random,53,48.6895
merge,500000,random,54,47.5664
merge,500000,random,55,82.8399
merge,500000,random,56,64.4082
merge,500000,random,57,59.0194
merge,500000,random,58,53.1806
merge,500000,random,59,54.8549
merge,500000,random,60,50.4856
merge,500000,random,61,53.027
merge,500000,random,62,49.9424
merge,500000,random,63,49.824
merge,500000,random,64,49.6427
merge,500000,random,65,51.0367
merge,500000,random,66,51.3466
merge,500000,random,67,50.2883
merge,500000,random,68,55.8973
merge,500000,random,69,49.9696
merge,500000,random,70,50.0744
merge,500000,random,71,49.3872
merge,500000,random,72,50.0957
merge,500000,random,73,50.3797
merge,500000,random,74,49.8356
merge,500000,random,75,49.261
merge,500000,random,76,48.8129
merge,500000,random,77,49.7182
merge,500000,random,78,52.3375
merge,500000,random,79,60.4605
merge,500000,random,80,56.6351
merge,500000,random,81,48.6096
merge,500000,random,82,47.3647
merge,500000,random,83,49.7321
merge,500000,random,84,50.2769
merge,500000,random,85,48.3541
merge,500000,random,86,49.2986
merge,500000,random,87,49.982
merge,500000,random,88,48.6073
merge,500000,random,89,49.4003
merge,500000,random,90,50.1933
merge,500000,random,91,49.6768
merge,500000,random,92,48.1783
merge,500000,random,93,51.9414
merge,500000,random,94,54.1204
merge,500000,random,95,52.6062
merge,500000,random,96,52.1544
merge,500000,random,97,51.1011
merge,500000,random,98,51.5082
merge,500000,random,99,50.0288
quick_med3,500000,random,0,40.5113
quick_med3,500000,random,1,41.0594
quick_med3,500000,random,2,40.8992
quick_med3,500000,random,3,42.4084
quick_med3,500000,random,4,42.0295
quick_med3,500000,random,5,40.3381
quick_med3,500000,random,6,41.5478
quick_med3,500000,random,7,41.1082
quick_med3,500000,random,8,40.0507
quick_med3,500000,random,9,41.2011
quick_med3,500000,random,10,40.4014
quick_med3,500000,random,11,40.1549
quick_med3,500000,random,12,46.1131
quick_med3,500000,random,13,43.9609
quick_med3,500000,random,14,40.9243
quick_med3,500000,random,15,41.0934
quick_med3,500000,random,16,40.6509
quick_med3,500000,random,17,40.5519
quick_med3,500000,random,18,40.0553
quick_med3,500000,random,19,39.0791
quick_med3,500000,random,20,40.266
quick_med3,500000,random,21,39.2928
quick_med3,500000,random,22,39.7732
quick_med3,500000,random,23,40.4676
quick_med3,500000,random,24,39.9309
quick_med3,500000,random,25,39.6823
quick_med3,500000,random,26,39.4048
quick_med3,500000,random,27,40.2229
quick_med3,500000,random,28,39.1719
quick_med3,500000,random,29,40.7978
quick_med3,500000,random,30,39.8324
quick_med3,500000,random,31,39.6274
quick_med3,500000,random,32,41.3472
quick_med3,500000,random,33,39.8039
quick_med3,500000,random,34,40.0397
quick_med3,500000,random,35,41.7396
quick_med3,500000,random,36,40.0509
quick_med3,500000,random,37,39.3295
quick_med3,500000,random,38,40.6614
quick_med3,500000,random,39,39.386
quick_med3,500000,random,40,39.0835
quick_med3,500000,random,41,40.3661
quick_med3,500000,random,42,39.2634
quick_med3,500000,random,43,39.4399
quick_med3,500000,random,44,41.2851
quick_med3,500000,random,45,39.1255
quick_med3,500000,random,46,39.5178
quick_med3,500000,random,47,39
quick_med3,500000,random,48,39.7833
quick_med3,500000,random,49,38.922
quick_med3,500000,random,50,40.8935
quick_med3,500000,random,51,39.3085
quick_med3,500000,random,52,39.6953
quick_med3,500000,random,53,40.6969
quick_med3,500000,random,54,39.2063
quick_med3,500000,random,55,39.7673
quick_med3,500000,random,56,40.8286
quick_med3,500000,random,57,39.6389
quick_med3,500000,random,58,39.3373
quick_med3,500000,random,59,40.4202
quick_med3,500000,random,60,39.9536
quick_med3,500000,random,61,41.1617
quick_med3,500000,random,62,40.1475
quick_med3,500000,random,63,39.2952
quick_med3,500000,random,64,40.9145
quick_med3,500000,random,65,47.8879
quick_med3,500000,random,66,46.5255
quick_med3,500000,random,67,46.9355
quick_med3,500000,random,68,42.0546
quick_med3,500000,random,69,40.9552
quick_med3,500000,random,70,41.34
quick_med3,500000,random,71,41.5887
quick_med3,500000,random,72,43.1499
quick_med3,500000,random,73,41.5128
quick_med3,500000,random,74,40.6215
quick_med3,500000,random,75,41.5166
quick_med3,500000,random,76,40.995
quick_med3,500000,random,77,41.1595
quick_med3,500000,random,78,41.0016
quick_med3,500000,random,79,40.4964
quick_med3,500000,random,80,41.4114
quick_med3,500000,random,81,41.6759
quick_med3,500000,random,82,40.1245
quick_med3,500000,random,83,40.278
quick_med3,500000,random,84,41.8856
quick_med3,500000,random,85,41.5638
quick_med3,500000,random,86,40.6862
quick_med3,500000,random,87,40.687
quick_med3,500000,random,88,40.0054
quick_med3,500000,random,89,39.8554
quick_med3,500000,random,90,40.641
quick_med3,500000,random,91,39.4875
quick_med3,500000,random,92,39.8069
quick_med3,500000,random,93,40.5008
quick_med3,500000,random,94,39.3898
quick_med3,500000,random,95,38.8934
quick_med3,500000,random,96,40.8638
quick_med3,500000,random,97,39.856
quick_med3,500000,random,98,40.8855
quick_med3,500000,random,99,40.3608
intro,500000,random,0,36.6438
intro,500000,random,1,36.6209
intro,500000,random,2,36.9148
intro,500000,random,3,35.2404
intro,500000,random,4,36.1298
intro,500000,random,5,37.6641
intro,500000,random,6,35.2594
intro,500000,random,7,35.7142
intro,500000,random,8,36.2183
intro,500000,random,9,36.011
intro,500000,random,10,36.1665
intro,500000,random,11,36.6295
intro,500000,random,12,35.9082
intro,500000,random,13,36.3905
intro,500000,random,14,35.1984
intro,500000,random,15,36.0581
intro,500000,random,16,35.5647
intro,500000,random,17,35.6176
intro,500000,random,18,36.7461
intro,500000,random,19,37.7671
intro,500000,random,20,38.3151
intro,500000,random,21,36.5755
intro,500000,random,22,35.2897
intro,500000,random,23,36.3124
intro,500000,random,24,41.4379
intro,500000,random,25,35.6675
intro,500000,random,26,35.8641
intro,500000,random,27,36.2425
intro,500000,random,28,37.163
intro,500000,random,29,35.5948
intro,500000,random,30,35.2954
intro,500000,random,31,36.739
intro,500000,random,32,35.4649
intro,500000,random,33,35.9356
intro,500000,random,34,37.0889
intro,500000,random,35,35.3572
intro,500000,random,36,35.9471
intro,500000,random,37,35.0423
intro,500000,random,38,35.7841
intro,500000,random,39,35.4679
intro,500000,random,40,35.4767
intro,500000,random,41,37.1166
intro,500000,random,42,35.9294
intro,500000,random,43,35.4611
intro,500000,random,44,36.4978
intro,500000,random,45,34.8863
intro,500000,random,46,35.812
intro,500000,random,47,36.5419
intro,500000,random,48,35.4027
intro,500000,random,49,35.6121
intro,500000,random,50,37.0867
intro,500000,random,51,36.7267
intro,500000,random,52,36.0573
intro,500000,random,53,36.3975
intro,500000,random,54,36.8902
intro,500000,random,55,36.6905
intro,500000,random,56,34.9087
intro,500000,random,57,36.4169
intro,500000,random,58,36.2791
intro,500000,random,59,35.7969
intro,500000,random,60,36.9788
intro,500000,random,61,35.4828
intro,500000,random,62,36.0046
intro,500000,random,63,36.322
intro,500000,random,64,35.2381
intro,500000,random,65,35.7747
intro,500000,random,66,36.1857
intro,500000,random,67,36.0266
intro,500000,random,68,35.046
intro,500000,random,69,36.016
intro,500000,random,70,37.2125
intro,500000,random,71,34.7624
intro,500000,random,72,34.9717
intro,500000,random,73,36.3616
intro,500000,random,74,35.1586
intro,500000,random,75,35.3601
intro,500000,random,76,35.1696
intro,500000,random,77,36.135
intro,500000,random,78,39.097
intro,500000,random,79,39.2083
intro,500000,random,80,35.986
intro,500000,random,81,35.3297
intro,500000,random,82,37.16
intro,500000,random,83,36.8812
intro,500000,random,84,36.6366
intro,500000,random,85,35.7831
intro,500000,random,86,36.6243
intro,500000,random,87,35.1202
intro,500000,random,88,35.6732
intro,500000,random,89,36.4099
intro,500000,random,90,35.6939
intro,500000,random,91,34.8689
intro,500000,random,92,36.948
intro,500000,random,93,35.5526
intro,500000,random,94,37.4218
intro,500000,random,95,36.4694
intro,500000,random,96,37.2086
intro,500000,random,97,36.4324
intro,500000,random,98,37.8507
intro,500000,random,99,36.9574
merge,500000,sorted_25,0,41.0921
merge,500000,sorted_25,1,39.7785
merge,500000,sorted_25,2,39.9386
merge,500000,sorted_25,3,41.3754
merge,500000,sorted_25,4,39.618
merge,500000,sorted_25,5,39.6974
merge,500000,sorted_25,6,39.3246
merge,500000,sorted_25,7,39.7014
merge,500000,sorted_25,8,43.7401
merge,500000,sorted_25,9,44.4071
merge,500000,sorted_25,10,40.044
merge,500000,sorted_25,11,39.8458
merge,500000,sorted_25,12,41.1518
merge,500000,sorted_25,13,39.5857
merge,500000,sorted_25,14,39.9707
merge,500000,sorted_25,15,40.9346
merge,500000,sorted_25,16,39.635
merge,500000,sorted_25,17,40.6284
merge,500000,sorted_25,18,40.1322
merge,500000,sorted_25,19,39.3665
merge,500000,sorted_25,20,40.208
merge,500000,sorted_25,21,40.0411
merge,500000,sorted_25,22,39.8485
merge,500000,sorted_25,23,39.5868
merge,500000,sorted_25,24,39.5897
merge,500000,sorted_25,25,40.5042
merge,500000,sorted_25,26,40.255
merge,500000,sorted_25,27,39.9675
merge,500000,sorted_25,28,39.7845
merge,500000,sorted_25,29,41.6493
merge,500000,sorted_25,30,39.8728
merge,500000,sorted_25,31,40.1991
merge,500000,sorted_25,32,44.5351
merge,500000,sorted_25,33,39.6345
merge,500000,sorted_25,34,39.6697
merge,500000,sorted_25,35,41.35
merge,500000,sorted_25,36,39.4869
merge,500000,sorted_25,37,39.4879
merge,500000,sorted_25,38,40.9757
merge,500000,sorted_25,39,40.3893
merge,500000,sorted_25,40,39.8892
merge,500000,sorted_25,41,40.1754
merge,500000,sorted_25,42,39.7083
merge,500000,sorted_25,43,39.7905
merge,500000,sorted_25,44,46.7988
merge,500000,sorted_25,45,39.7178
merge,500000,sorted_25,46,39.8571
merge,500000,sorted_25,47,40.8042
merge,500000,sorted_25,48,39.773
merge,500000,sorted_25,49,39.6164
merge,500000,sorted_25,50,42.271
merge,500000,sorted_25,51,39.638
merge,500000,sorted_25,52,40.5118
merge,500000,sorted_25,53,42.0625
merge,500000,sorted_25,54,39.9492
merge,500000,sorted_25,55,40.8019
merge,500000,sorted_25,56,39.7829
merge,500000,sorted_25,57,39.5277
merge,500000,sorted_25,58,39.6831
merge,500000,sorted_25,59,39.8685
merge,500000,sorted_25,60,39.8589
merge,500000,sorted_25,61,46.1346
merge,500000,sorted_25,62,45.1546
merge,500000,sorted_25,63,42.1207
merge,500000,sorted_25,64,42.3117
merge,500000,sorted_25,65,39.8163
merge,500000,sorted_25,66,39.9937
merge,500000,sorted_25,67,40.7991
merge,500000,sorted_25,68,40.7918
merge,500000,sorted_25,69,39.8754
merge,500000,sorted_25,70,40.7213
merge,500000,sorted_25,71,41.5378
merge,500000,sorted_25,72,40.615
merge,500000,sorted_25,73,40.0272
merge,500000,sorted_25,74,39.5667
merge,500000,sorted_25,75,39.978
merge,500000,sorted_25,76,40.6717
merge,500000,sorted_25,77,39.6757
merge,500000,sorted_25,78,41.3525
merge,500000,sorted_25,79,39.5933
merge,500000,sorted_25,80,42.4076
merge,500000,sorted_25,81,41.7888
merge,500000,sorted_25,82,39.9218
merge,500000,sorted_25,83,39.8305
merge,500000,sorted_25,84,41.1104
merge,500000,sorted_25,85,39.5653
merge,500000,sorted_25,86,39.3974
merge,500000,sorted_25,87,41.5745
merge,500000,sorted_25,88,39.2709
merge,500000,sorted_25,89,41.2157
merge,500000,sorted_25,90,42.3478
merge,500000,sorted_25,91,41.1064
merge,500000,sorted_25,92,41.1549
merge,500000,sorted_25,93,41.7791
merge,500000,sorted_25,94,41.7738
merge,500000,sorted_25,95,42.2732
merge,500000,sorted_25,96,41.3201
merge,500000,sorted_25,97,41.5284
merge,500000,sorted_25,98,42.7677
merge,500000,sorted_25,99,44.8577
quick_med3,500000,sorted_25,0,39.4366
quick_med3,500000,sorted_25,1,40.4244
quick_med3,500000,sorted_25,2,39.4627
quick_med3,500000,sorted_25,3,39.7623
quick_med3,500000,sorted_25,4,41.7148
quick_med3,500000,sorted_25,5,39.6267
quick_med3,500000,sorted_25,6,38.3656
quick_med3,500000,sorted_25,7,39.3683
quick_med3,500000,sorted_25,8,38.6917
quick_med3,500000,sorted_25,9,38.3598
quick_med3,500000,sorted_25,10,37.9297
quick_med3,500000,sorted_25,11,38.6734
quick_med3,500000,sorted_25,12,38.263
quick_med3,500000,sorted_25,13,44.4838
quick_med3,500000,sorted_25,14,44.0921
quick_med3,500000,sorted_25,15,40.1491
quick_med3,500000,sorted_25,16,40.2795
quick_med3,500000,sorted_25,17,38.9776
quick_med3,500000,sorted_25,18,37.6712
quick_med3,500000,sorted_25,19,39.4397
quick_med3,500000,sorted_25,20,37.376
quick_med3,500000,sorted_25,21,37.2495
quick_med3,500000,sorted_25,22,39.1105
quick_med3,500000,sorted_25,23,38.2518
quick_med3,500000,sorted_25,24,37.5409
quick_med3,500000,sorted_25,25,41.1866
quick_med3,500000,sorted_25,26,37.6778
quick_med3,500000,sorted_25,27,38.2324
quick_med3,500000,sorted_25,28,38.5887
quick_med3,500000,sorted_25,29,37.5671
